address,latitude,longitude,sold,price,area,cbd,station,school
"65 Wisteria Parade,Edgewater,6027",-31.7724,115.78359,2017/2/1,495000,155,21200,470,1.090046385
"18A First Avenue,Kensington,6151",-31.97712531,115.88151,2017/2/1,660000,145,3500,2100,1.420279744
"9C Pycombe Way,Westminster,6061",-31.86705547,115.8414032,2017/2/1,410000,114,9600,4600,1.679643501
"27 Harmony Parade,Singleton,6175",-32.44118,115.75887,2017/2/1,560000,198,55200,9700,2.848939702
"30 Dunham Glen,Wooroloo,6558",-31.80616917,116.3089639,2017/2/1,332500,128,45500,30600,11.28702417
"9 Atma Way,Iluka,6028",-31.72916369,115.7275762,2017/2/1,925000,286,27800,2200,3.06093107
"32 Auckland Way,Hocking,6065",-31.76593,115.82126,2017/2/1,555000,228,21000,4100,1.06683705
"20 Carignan Avenue,Caversham,6055",-31.8682167,115.962216,2017/2/1,425000,179,13500,3400,2.759570978
"38 Kingsland Avenue,City Beach,6015",-31.93151406,115.758641,2017/2/1,1150000,210,9700,6200,2.864253208
"6 Butterworth Place,Beaconsfield,6162",-32.07386724,115.7650862,2017/2/1,612000,131,16200,3100,0.71656454
"1 Doram Court,Swan View,6056",-31.87503,116.04677,2017/2/1,335000,133,19700,4700,1.403763418
"50 Mandora Way,Riverton,6148",-32.03656328,115.8881458,2017/2/1,775000,230,9800,3400,1.979435062
"32B Lawson Street,Bentley,6102",-32.01113687,115.9009978,2017/2/1,320000,92,7700,2800,0.412107024
"3 Henderson Avenue,Redcliffe,6104",-31.93273755,115.9517084,2017/2/1,410000,96,9000,3300,2.371833869
"24 Barunga Way,Craigie,6025",-31.78289741,115.7564993,2017/2/1,397000,112,21200,2400,1.528363931
"3 Galahad Way,Carine,6020",-31.85175911,115.7955421,2017/2/1,750000,236,12700,788,1.86578788
"38 Norman Road,Roleystone,6111",-32.12236,116.06858,2017/2/1,702000,265,27500,5300,5.420047503
"65 Tate Street,West Leederville,6007",-31.93987,115.82847,2017/2/1,1625000,347,3200,546,0.945344365
"12 Karreen Way,South Guildford,6055",-31.90866,115.98744,2017/2/1,445000,122,13100,1500,1.70891063
"5 Wishbone Drive,South Guildford,6055",-31.90361967,115.9884024,2017/2/1,805000,237,13400,1100,1.230570203
"62a Stoneham Road,Attadale,6156",-32.02085184,115.7999608,2017/2/1,1362500,249,9400,4400,0.462856231
"119A Edward Street,Bedford,6052",-31.90336436,115.8880375,2017/2/1,640000,162,6100,2800,1.216876452
"7 Welland way,Beechboro,6063",-31.8667585,115.9275481,2017/2/1,410000,101,11500,5200,1.386703561
"20 Bremer Court,Jane Brook,6056",-31.8581,116.04514,2017/2/1,480000,166,20500,5600,3.154249403
"2 Lennard Street,Marmion,6020",-31.84522587,115.7526273,2017/2/1,1015000,213,15600,4100,2.066763952
"6 Cukela Loop,Atwell,6164",-32.14562346,115.869014,2017/2/1,455000,125,21600,2500,0.494503482
"12 Clevedon Place,Kallaroo,6025",-31.79294,115.75381,2017/2/1,800000,500,20300,2800,1.204097329
"115 Stafford Road,Kenwick,6107",-32.04278,115.97919,2017/2/1,310000,89,15200,783,0.609132322
"136 Parkway Road,Bibra Lake,6163",-32.09254,115.84008,2017/2/1,680000,232,15700,3100,1.917453135
"22 Sixth Avenue,Kensington,6151",-31.98049,115.88497,2017/2/1,1185000,229,4000,1900,0.928841788
"42A Hamersley Street,North Beach,6020",-31.86340115,115.7561515,2017/2/1,1450000,192,13900,4300,1.785252621
"7 Cartland Court,Bedfordale,6112",-32.14722,116.05777,2017/2/1,860000,470,28700,4300,3.932343976
"37A Birkett Street,Bedford,6052",-31.91310721,115.8937678,2017/2/1,642500,171,5400,1200,0.665808027
"43/11 Petterson Avenue,Samson,6163",-32.07112869,115.8026421,2017/2/1,262000,67,14300,4500,0.891072313
"65B North Beach Road,North Beach,6020",-31.86077745,115.7593205,2017/2/1,606000,125,13900,3900,1.785206619
"55/177 Dampier Avenue,Kallaroo,6025",-31.78765901,115.7446259,2017/2/1,350000,73,22400,3400,1.215793235
"49 Drummer Way,Heathridge,6027",-31.76525,115.75007,2017/2/1,480000,153,23200,2800,1.271214513
"6 Crake Fairway,Gwelup,6018",-31.864464,115.791368,2017/2/1,1155000,365,11700,2200,1.943336373
"7/33 Harvest Road,North Fremantle,6159",-32.03299895,115.7572709,2017/2/1,840000,160,13100,624,1.741749621
"20 Icterine Road,Eglinton,6034",-31.59784719,115.6739774,2017/2/1,435000,149,43200,4900,5.813422419
"33 Whittaker Crescent,Bull Creek,6149",-32.06215,115.86452,2017/2/1,680000,164,12300,1400,1.389246257
"38 Balladong Loop,Carramar,6031",-31.71161,115.77793,2017/2/1,430000,157,27900,3000,2.277875512
"27 Riseley Street,Ardross,6153",-32.02313,115.83562,2017/2/1,1250000,161,8200,2400,0.696536984
"6 Royal Melbourne Avenue,Connolly,6027",-31.75302,115.75272,2017/2/1,695000,235,24300,1700,1.246723669
"9D Pycombe Way,Westminster,6061",-31.86689008,115.8414178,2017/2/1,427000,112,9600,4600,1.66915887
"6 Darter Way,Maida Vale,6057",-31.95518,116.01629,2017/2/1,515000,132,14900,7200,2.334978168
"109 Sevenoaks Street,Bentley,6102",-32.00237313,115.9313742,2017/2/1,430000,180,8800,850,0.874610259
"12 Bold Place,Ferndale,6148",-32.0403869,115.9187542,2017/2/1,340000,75,11300,3300,0.299839546
"108 Herbert Road,Shenton Park,6008",-31.96213,115.8108,2017/2/1,1975000,325,4700,573,0.783430689
"129 COLIN Road,Wembley Downs,6019",-31.91160733,115.7670943,2017/2/1,1256000,190,9800,4000,1.577713148
"34 Bursaria Crescent,Ferndale,6148",-32.03537,115.91588,2017/2/1,600000,178,10700,4600,0.408790698
"113B Rochdale Road,Mount Claremont,6010",-31.96460673,115.7736034,2017/2/1,780000,90,8200,2000,1.178146434
"653 Canning Highway,Alfred Cove,6154",-32.02969,115.82285,2017/2/1,585000,156,9200,3600,1.154734041
"2 Babbler Court,Maida Vale,6057",-31.95237,116.02026,2017/2/1,445000,150,15200,7000,2.738275948
"18 Friendly Way,Marangaroo,6064",-31.82256,115.84362,2017/2/1,455000,180,14500,5700,1.233013497
"96 McGilvray Avenue,Noranda,6062",-31.87647,115.89694,2017/2/1,625000,204,9200,5100,1.290376392
"4 McCallum Parkway,Bertram,6167",-32.25244,115.84944,2017/2/1,435000,236,33400,2000,0.999238264
"1 Grid Court,Beldon,6027",-31.7725,115.76202,2017/2/1,487000,124,22000,1600,0.259519226
"16 Cunningham Street,Ardross,6153",-32.02537,115.82944,2017/2/1,1403000,445,8600,3100,0.69456353
"1880 Richardson Road,Parkerville,6081",-31.87557992,116.1345794,2017/2/1,470000,131,27400,12700,5.023007147
"27 Lexington Heights,Currambine,6028",-31.7376,115.74294,2017/2/1,800000,218,26300,1600,1.748267575
"1/36 Wood Street,Inglewood,6052",-31.9159773,115.8879204,2017/2/1,565000,110,4800,1400,1.293001979
"62 Natham Square,Swan View,6056",-31.87795,116.04966,2017/2/1,330000,100,19800,4900,1.173296568
"9 Silich Court,Mundijong,6123",-32.28926,115.9845,2017/2/1,345000,120,39300,15300,2.271611306
"44 Pace Road,Medina,6167",-32.23668,115.8096,2017/2/1,257000,127,32000,3100,0.520331805
"8 The Rise,Gwelup,6018",-31.86499124,115.8005195,2017/2/1,775000,267,11200,2300,1.611560958
"10B Randazzo Way,Yangebup,6164",-32.12827381,115.8091371,2017/2/1,390000,124,20200,4700,1.562061526
"18 Denia Rise,Bennett Springs,6063",-31.86006279,115.9224338,2017/2/1,440000,185,11900,6000,2.274115715
"14 Monticola Gardens,Aubin Grove,6164",-32.16941116,115.8584963,2017/2/1,430000,119,24200,4900,2.880836733
"4 Jonquil Street,Eglinton,6034",-31.59671003,115.6702279,2017/2/1,369000,175,43400,5200,5.532243468
"2 Keane Street,Lesmurdie,6076",-31.9993,116.06173,2017/2/1,600000,166,19900,9300,0.95871648
"7 Egan Place,Midland,6056",-31.88264,116.02118,2017/2/1,283000,116,17200,2200,1.647280654
"47 Jackson Road,Karawara,6152",-32.00544256,115.8834061,2017/2/1,640000,92,6400,2600,1.172366949
"10 Kilmaine Road,Ridgewood,6030",-31.660153,115.719586,2017/2/1,422500,159,35100,3300,0.890881522
"57A Baden Street,Joondanna,6060",-31.91199624,115.832678,2017/2/1,713500,169,5100,956,1.037516179
"8 Sellenger Court,City Beach,6015",-31.91506941,115.7650594,2017/2/1,1431160,291,9800,5500,1.794015598
"12 Delta Street,Wattle Grove,6107",-31.99803732,115.9822422,2017/2/1,650000,248,12700,4400,3.672050268
"27B Glencairn Way,Parkwood,6147",-32.04395,115.91829,2017/2/1,275000,91,11600,3200,0.304996631
"4 Winston Way,Madeley,6065",-31.8105594,115.8218711,2017/2/1,605000,217,16100,3700,1.345878318
"19A Wattle Mews,Hocking,6065",-31.76345,115.81698,2017/2/1,400000,106,21400,3700,0.6440599
"16 Verve Court,Marmion,6020",-31.84198836,115.7529205,2017/2/1,1350000,350,15800,4100,1.733031456
"3 Van Kleef Circuit,Mount Claremont,6010",-31.95765722,115.77673,2017/2/1,1550000,309,7800,2600,0.801937261
"4A Widdicombe Street,Myaree,6154",-32.04294747,115.8093617,2017/2/1,695000,150,11100,4300,0.524616045
"4 Whitcombe Way,Alexander Heights,6064",-31.8249,115.87068,2017/2/1,140000,135,14200,7400,2.041533494
"3 Urquhart Way,Hocking,6065",-31.77522,115.81881,2017/2/1,191000,182,20100,3800,1.243062715
"224B Hensman Road,Shenton Park,6008",-31.95998,115.81971,2017/2/1,885000,99,3800,1100,1.576471802
"58 Heacham Avenue,Hocking,6065",-31.77654,115.81738,2017/2/1,510000,209,20000,3700,1.054941092
"127 Lynn Street,Trigg,6029",-31.86650546,115.7635248,2017/2/1,730000,156,13100,3900,1.192094253
"304 Yangebup Road,Yangebup,6164",-32.12404,115.82138,2017/2/1,390000,110,19500,3500,0.36415594
"22 Floresta Street,Sinagra,6065",-31.74118939,115.8011142,2017/2/1,395000,123,24100,3200,2.281103889
"3 Fenwick Mews,Kinross,6028",-31.71935,115.73903,2017/2/1,525000,148,28300,1300,2.9243148
"75 Barbarossa Drive,Caversham,6055",-31.86370009,115.9688143,2017/2/1,550000,189,14300,3900,3.383223868
"304 Onslow Road,Shenton Park,6008",-31.96060045,115.8079175,2017/2/1,935000,107,4900,256,0.474014963
"19A Dean Road,Bateman,6150",-32.04839,115.84479,2017/2/1,430000,90,10800,897,0.973604272
"20 Rotherfield Road,Westminster,6061",-31.86359219,115.8293875,2017/2/1,435000,104,10300,3800,2.093368511
"69 Fifth Avenue,Shoalwater,6169",-32.29284,115.70602,2017/2/1,860000,304,40600,5200,2.909369729
"304 Acton Avenue,Kewdale,6105",-31.97110807,115.9328186,2017/2/1,515000,163,7300,2900,0.988385672
"744 Jarrahdale Road,Jarrahdale,6124",-32.337411,116.069316,2017/2/1,390000,119,47200,21100,10.5174504
"50B Towton Way,Langford,6147",-32.04091377,115.9437339,2017/2/1,390000,120,12700,1100,0.843492328
"7 Swansea Street,Swanbourne,6010",-31.97643,115.76634,2017/2/1,1700000,253,9100,821,0.831825217
"21 Packer Street,Mount Helena,6082",-31.86972568,116.2193089,2017/2/1,490000,150,35300,20800,0.477614196
"27A Morgan Road,Redcliffe,6104",-31.94575,115.94618,2017/2/1,510000,169,8300,4700,1.834505126
"45 Colchester Avenue,Orelia,6167",-32.2320465,115.8305317,2017/2/1,405000,132,31300,1200,1.633558929
"5 Tindarra Close,Kenwick,6107",-32.03773,115.98116,2017/2/1,380000,123,15000,1300,0.74506033
"38 Seapeak Road,Ocean Reef,6027",-31.76513,115.74897,2017/2/1,596000,174,23300,2900,1.178777579
"31 Rosemary Avenue,Darch,6065",-31.81023,115.85456,2017/2/1,620000,200,15800,6800,1.244593984
"180 Bridgewater Drive,Kallaroo,6025",-31.78803,115.75526,2017/2/1,605000,106,20700,2800,1.650586226
"23 VITESSE APPROACH,Shoalwater,6169",-32.29164702,115.7162328,2017/2/1,435000,269,40100,4200,1.960561463
"276 Croyden Road,Roleystone,6111",-32.12411,116.09552,2017/2/1,830000,361,29400,7800,7.792893526
"21 Empress Crescent,Atwell,6164",-32.13021,115.86448,2017/2/1,590000,215,19900,834,1.529379606
"134 Waddington Crescent,Koondoola,6064",-31.84283,115.8654,2017/2/1,335000,98,12200,6500,0.88959012
"91 Lefroy Road,Beaconsfield,6162",-32.06742161,115.7717052,2017/2/1,630000,155,15200,3000,0.355309372
"158 Douglas Avenue,Kensington,6151",-31.98407,115.87641,2017/2/1,900000,254,3900,3300,1.089187517
"65 Oats Street,Kewdale,6105",-31.97366,115.93206,2017/2/1,740000,263,7300,2100,0.705531721
"7 Vitesse Approach,Shoalwater,6169",-32.29287321,115.7162045,2017/2/1,430000,188,40200,4300,2.018702613
"27 Beedelup Loop,Bibra Lake,6163",-32.09455,115.84204,2017/2/1,470000,145,15900,3200,1.654174533
"35 Cuthbertson Drive,Cooloongup,6168",-32.29641,115.77026,2017/2/1,310000,124,39200,1100,2.384908558
"7 Walcha Street,Mullaloo,6027",-31.78098,115.74029,2017/2/1,785000,274,22100,3800,1.962598801
"24 Bibra Drive,Bibra Lake,6163",-32.0897665,115.8361547,2017/2/1,500000,159,15500,2900,1.763710654
"60 Heacham Avenue,Hocking,6065",-31.77649,115.81763,2017/2/1,545000,186,19900,3700,1.068924157
"14 Blossom Chase,Aubin Grove,6164",-32.15987819,115.866232,2017/2/1,575000,218,23100,3900,1.781790775
"5 Verona Street,Hocking,6065",-31.76445,115.82206,2017/2/1,490000,206,21200,4200,0.981692655
"1 Warnt Court,South Guildford,6055",-31.91635,115.98744,2017/2/1,430000,154,12800,2300,2.536667218
"24 du Maurier Road,North Lake,6163",-32.07880118,115.8215812,2017/2/1,555000,150,14500,3100,0.945058301
"19B Galahad Way,Carine,6020",-31.85315168,115.7961919,2017/2/1,483500,128,12500,943,1.922152585
"42 Mitchell Street,Bentley,6102",-32.00888,115.91976,2017/2/1,200000,106,8500,1600,2.005458518
"8 Soho Lane,Currambine,6028",-31.72979,115.75047,2017/2/1,525000,206,26800,543,1.343079134
"47 Hardy Street,Bull Creek,6149",-32.06152,115.86041,2017/2/1,744000,147,12200,1100,1.478209627
"19B Salen Court,Ardross,6153",-32.03215,115.8389,2017/2/1,810000,194,9100,2200,0.473581033
"31 Mitra Loop,Bennett Springs,6063",-31.85842422,115.9179593,2017/2/1,420000,139,11800,6700,2.664564263
"6 Brougham Crescent,Orelia,6167",-32.22905,115.8305,2017/2/1,351000,120,30900,1300,1.797778471
"1 Chiddington Street,Beckenham,6107",-32.02907099,115.9661741,2017/2/1,355000,140,13300,852,0.94452528
"36 Clinton Avenue,St James,6102",-32.00176226,115.9071004,2017/2/1,670000,103,7200,1700,1.27020395
"80A Cohn Street,Kewdale,6105",-31.97938,115.9293,2017/2/1,551000,127,7300,1700,0.311975701
"36 Chateau Place,Belhus,6069",-31.772,116.0033,2017/2/1,1080000,248,24300,13300,2.789208363
"96b McCourt Street,West Leederville,6007",-31.93715,115.82797,2017/2/1,1260000,169,3400,791,1.186498922
"137 Northwood Street,West Leederville,6007",-31.93465408,115.8317993,2017/2/1,1265000,113,3200,906,1.236719865
"17a Watts Road,Shoalwater,6169",-32.30156471,115.7089234,2017/2/1,482500,150,41400,5100,3.018411468
"80 Terrace Road,Guildford,6055",-31.89546,115.976,2017/2/1,900000,162,12700,392,0.578523969
"4 Wills Court,Mirrabooka,6061",-31.8507,115.86186,2017/2/1,430000,122,11300,6200,0.559154234
"11 Sylvan Court,Singleton,6175",-32.44413,115.75924,2017/2/1,405000,225,55600,9300,3.170273133
"8 Golf Road,Parkwood,6147",-32.0408,115.90916,2017/2/1,498000,160,10900,4100,0.66861464
"25 Mica Mews,Wattle Grove,6107",-31.99200902,115.9860282,2017/2/1,470000,184,12800,6400,2.965642871
"125 Stock Road,Attadale,6156",-32.028566,115.793269,2017/2/1,675000,148,10500,3900,1.13285866
"54 Crabtree Street,Alexander Heights,6064",-31.8237,115.85746,2017/2/1,640000,249,14300,7100,2.020254675
"63 Meridian Drive,Mullaloo,6027",-31.77473,115.75015,2017/2/1,634000,132,22300,2700,1.323213382
"40 Chatsworth Drive,Hocking,6065",-31.7737424,115.8201964,2017/2/1,475000,163,20200,3900,1.448051012
"40A Edward Street,Bedford,6052",-31.90844,115.89502,2017/2/1,580000,162,6000,1600,0.625207583
"33 Waylen Road,Shenton Park,6008",-31.95872,115.80738,2017/2/1,1460000,206,4900,189,0.426742835
"8 Egretta Drive,Waterford,6152",-32.01589063,115.8987919,2017/2/1,1410000,400,8000,3300,0.549918864
"31 Tidewater Way,Ascot,6104",-31.93993,115.9187,2017/2/1,1100000,177,5800,2500,2.579428034
"17 Warner Court,Manning,6152",-32.01237,115.87538,2017/2/1,750000,204,6900,1800,1.047115361
"17 Rosenburg Gardens,Dayton,6055",-31.86005286,115.9700119,2017/2/1,515000,200,14700,4300,3.670719509
"6 Langtry View,Mount Claremont,6010",-31.96054,115.78003,2017/2/1,1420000,205,7500,2200,0.455299367
"25 Chardonnay Drive,The Vines,6069",-31.75505,116.00372,2017/2/1,849000,279,25900,15200,3.466797956
"1 Fantail Drive,Bibra Lake,6163",-32.10444,115.828,2017/2/1,545000,170,17200,3700,1.675110283
"42 Churchill Drive,Swan View,6056",-31.88410699,116.0566903,2017/2/1,400000,119,20200,5300,1.225822106
"22 Marsengo Road,Bateman,6150",-32.0599,115.84535,2017/2/1,706000,200,12100,877,0.396766674
"29 Brinckley Crescent,Koondoola,6064",-31.84815,115.86233,2017/2/1,360000,94,11600,6300,0.462164535
"3 Eglinton Crescent,Hamersley,6022",-31.84863,115.80393,2017/2/1,618000,112,12600,840,1.551315265
"110 Shenton Road,Swanbourne,6010",-31.98064989,115.7683359,2017/2/1,1900000,401,9100,334,0.4615423
"11 Laverstock Street,South Guildford,6055",-31.90456003,115.9821466,2017/2/1,665000,208,12800,939,1.170832975
"1 Josbury Corner,Carramar,6031",-31.70727,115.79412,2017/2/1,605000,238,27900,4600,0.984299044
"32 Clareville Crescent,Kallaroo,6025",-31.78815,115.73663,2017/2/1,70000,374,21600,4500,1.29245567
"11 Dempsey Place,Kenwick,6107",-32.03794205,115.9805007,2017/2/1,398000,106,14900,1100,0.744084314
"44 Huntingdale Crescent,Connolly,6027",-31.75549,115.76071,2017/2/1,578000,129,23800,1400,1.672973429
"25 Lewis Road,Serpentine,6125",-32.35807356,115.9974577,2017/2/1,635000,146,47000,22800,9.851530389
"11 Thompson Road,North Fremantle,6159",-32.03333,115.75493,2017/2/1,730000,190,13300,489,1.706492584
"23 Camfield Road,Darlington,6070",-31.90119958,116.0696859,2017/2/1,850000,522,20700,6600,2.137135923
"18 Princeton Circle,Alexander Heights,6064",-31.82172,115.85522,2017/2/1,462500,135,14500,6800,1.715857147
"7 Kirby Court,Huntingdale,6110",-32.08648,115.95644,2017/2/1,480000,173,17600,4400,2.214734353
"124 Benara Road,Caversham,6055",-31.87473,115.96141,2017/2/1,1550000,237,13000,2700,2.503482241
"15 Minstrell Road,Bertram,6167",-32.249473,115.83816,2017/2/1,433000,190,33100,1600,0.554626212
"9B Beltana Road,Craigie,6025",-31.78764,115.7597,2017/2/1,345000,76,20600,2500,1.947333828
"16 Silica Road,Wattle Grove,6107",-31.99247175,115.9849504,2017/2/1,490000,189,12700,6300,3.07760012
"21 Lintonmarc Drive,Redcliffe,6104",-31.94473,115.94704,2017/2/1,500000,165,8400,4600,1.973956401
"19 Lakeside Drive,Helena Valley,6056",-31.91322,116.02953,2017/2/1,650000,217,16700,3600,3.175293256
"41 Strutt Way,Noranda,6062",-31.87609,115.90093,2017/2/1,605000,242,9400,5200,1.651627632
"79 Royal Melbourne Avenue,Connolly,6027",-31.75025,115.75832,2017/2/1,640000,167,24400,1000,1.450908249
"64 Ambassador Drive,Currambine,6028",-31.73085,115.75143,2017/2/1,645000,199,26700,667,1.198444367
"16B Nurdi Way,Riverton,6148",-32.03696,115.88264,2017/2/1,525000,93,9700,2900,1.539957163
"31 Collins Road,Kalamunda,6076",-31.9805,116.06262,2017/2/1,440000,111,19500,10700,0.673328243
"25A Davidson Road,Attadale,6156",-32.02709,115.79959,2017/2/1,985000,224,10000,4500,1.007492661
"25 Cornish Crescent,Manning,6152",-32.01953485,115.8656798,2017/2/1,1251000,277,7500,1400,0.826204372
"25 Menli Place,Orelia,6167",-32.22971,115.81865,2017/2/1,280000,155,31200,2300,1.018188852
"25B Moreing Road,Attadale,6156",-32.0185,115.79431,2017/2/1,1180000,257,9600,3800,0.143252057
"16 The Riverwalk,Ascot,6104",-31.93736,115.91438,2017/2/1,2090000,355,5500,2200,3.052581494
"6B Sedgman Mews,Murdoch,6150",-32.06222,115.82759,2017/2/1,528500,114,12600,2200,1.253738586
"6A Laconia Court,Riverton,6148",-32.03136314,115.8915022,2017/2/1,500000,85,9300,3900,1.752867961
"56 Oakdene Drive,Madeley,6065",-31.8064127,115.8234807,2017/2/1,845000,332,16600,4000,1.435582077
"36 Nicholas Crescent,Hilton,6163",-32.0697163,115.7858603,2017/2/1,535000,100,14800,4300,0.781604661
"9/5 Hazel Avenue,Woodlands,6018",-31.90064,115.79033,2017/2/1,478000,88,8700,1500,1.223599302
"21 Corinth LANE,Gnangara,6077",-31.78135,115.8599,2017/2/1,1400000,367,19100,7800,2.91196936
"92 Conidae Drive,Heathridge,6027",-31.76795,115.77307,2017/2/1,540000,157,22100,699,0.490195248
"10 Petworth Drive,The Vines,6069",-31.74879072,116.0163771,2017/2/1,647500,249,27100,16000,4.847575067
"30 Hubert Street,Darlington,6070",-31.92629,116.08977,2017/2/1,510000,197,22000,9200,1.624394113
"12 Iris Place,Yangebup,6164",-32.12389,115.80028,2017/2/1,423000,118,19900,5500,2.346284662
"24J Mopsa Way,Coolbellup,6163",-32.07536101,115.8107095,2017/2/1,377000,110,14500,3900,0.35296396
